0.014899921417236329,0.0010677693053760197,0.002000713348388672,0.00031650788268425327,1,0,"{'fit_prior': True, 'alpha': 0}",0.928125,0.9325,0.9325,0.9240625,0.9309375,0.9296249999999999,0.0032076568550890804,10
0.01449899673461914,0.0008355186132667304,0.001900482177734375,0.00019970219135613328,0,0,"{'fit_prior': False, 'alpha': 0}",0.928125,0.9325,0.9328125,0.9240625,0.9309375,0.9296875,0.0032655876194032877,6
0.012999200820922851,0.0008367708990073497,0.0016996383666992188,0.00039919639265953026,1,0.1,"{'fit_prior': True, 'alpha': 0.1}",0.928125,0.9325,0.9325,0.9240625,0.9309375,0.9296249999999999,0.0032076568550890804,10
0.013899469375610351,0.0006640684046958306,0.0022003173828125,0.00039890109939405403,0,0.1,"{'fit_prior': False, 'alpha': 0.1}",0.928125,0.9325,0.9325,0.9240625,0.9309375,0.9296249999999999,0.0032076568550890804,10
0.013899707794189453,0.0005830531026705355,0.0018000125885009766,0.00039974554426099257,1,0.2,"{'fit_prior': True, 'alpha': 0.2}",0.928125,0.9325,0.9325,0.9240625,0.93125,0.9296875,0.003235544776386196,6
0.01389923095703125,0.0006636015905275863,0.002300548553466797,0.0004003305211073089,0,0.2,"{'fit_prior': False, 'alpha': 0.2}",0.928125,0.9325,0.9325,0.9240625,0.93125,0.9296875,0.003235544776386196,6
0.015599489212036133,0.002478409957496493,0.002800655364990234,0.0008725430951247307,1,0.5,"{'fit_prior': True, 'alpha': 0.5}",0.928125,0.9325,0.9325,0.9240625,0.93125,0.9296875,0.003235544776386196,6
0.014500236511230469,0.0013048250325406548,0.002800178527832031,0.0006012362636913293,0,0.5,"{'fit_prior': False, 'alpha': 0.5}",0.9284375,0.9325,0.9325,0.9240625,0.93125,0.9297500000000001,0.00320765685508908,3
0.015500402450561524,0.0025885617983754036,0.0025998592376708985,0.0003738755336069807,1,0.7,"{'fit_prior': True, 'alpha': 0.7}",0.9278125,0.9328125,0.9325,0.9240625,0.93125,0.9296875000000002,0.003324859019567599,5
0.01609950065612793,0.004488515451920418,0.0027998924255371095,0.00039972165980248486,0,0.7,"{'fit_prior': False, 'alpha': 0.7}",0.928125,0.9328125,0.9325,0.9240625,0.93125,0.9297500000000001,0.003291798520565932,3
0.01629953384399414,0.0008129919084217088,0.0024011611938476564,0.0004894557346757396,1,1,"{'fit_prior': True, 'alpha': 1}",0.928125,0.9328125,0.9325,0.924375,0.93125,0.9298125,0.0031844348007142795,1
0.01709909439086914,0.0036245237386283895,0.002099895477294922,0.00019972434657770173,0,1,"{'fit_prior': False, 'alpha': 1}",0.928125,0.9328125,0.9325,0.924375,0.93125,0.9298125,0.0031844348007142795,1
